"image","label",x,y,width,height
"1144.jpg","Decoration",0.3223217618514371,0.7758168375864536,0.05468458379992534,0.03100405437634152
"1144.jpg","Decoration",0.20921985815602837,0.5090627235869306,0.05356476297125793,0.027188170760791795
"1144.jpg","Decoration",0.7991787980589772,0.21046983067016456,0.07726763717805152,0.03911280705938469
"1144.jpg","Decoration",0.2793952967525196,0.31850703553541615,0.0670026129152669,0.03171953255425709
"1144.jpg","Decoration",0.2110862262038074,0.6956832816599093,0.0505785740948115,0.028499880753637016
"1144.jpg","Decoration",0.46957820082120194,0.14559980920581922,0.7364688316536021,0.07739088957786787
"1144.jpg","Decoration",0.21071295259425157,0.42105890770331506,0.06121687196715192,0.029811590746482233
"1144.jpg","Decoration",0.2110862262038074,0.6088719294061531,0.0505785740948115,0.027188170760791795
"1144.jpg","Decoration",0.6806644270250093,0.7758168375864536,0.055991041433370664,0.02873837347960887
"1146.jpg","ContentIllustration",0.26666666666666666,0.7768052516411379,0.4470588235294118,0.2461706783369803
"1146.jpg","ContentIllustration",0.29215686274509806,0.24945295404814005,0.45098039215686275,0.25601750547045954
"1148.jpg","ContentIllustration",0.5230071289695398,0.28756476683937826,0.8120544394037589,0.4589810017271157
"1149.jpg","ContentIllustration",0.615979381443299,0.6152758132956153,0.40463917525773196,0.2256011315417256
"1149.jpg","ContentIllustration",0.4072164948453608,0.31683168316831684,0.7242268041237113,0.2043847241867044
"1154.jpg","ContentIllustration",0.64,0.4286803966437834,0.296,0.2318840579710145
"1155.jpg","ContentIllustration",0.58,0.6133200795228628,0.36733333333333335,0.2768389662027833
"1156.jpg","Decoration",0.503,0.6026785714285714,0.427,0.3041294642857143
"1157.jpg","ContentIllustration",0.5516528925619835,0.6606628242074928,0.5774793388429752,0.41570605187319887
"1159.jpg","ContentIllustration",0.726332537788385,0.21755162241887904,0.324582338902148,0.3030973451327434
"1161.jpg","Decoration",0.6034858387799564,0.7295850066934404,0.5217864923747276,0.08032128514056225
"1163.jpg","ContentIllustration",0.784,0.817524457677584,0.33066666666666666,0.21905572096980008
"1163.jpg","ContentIllustration",0.79,0.35814547001276054,0.328,0.22075712462781796
"1164.jpg","ContentIllustration",0.388,0.4871621621621622,0.524,0.35135135135135137
"1164.jpg","ContentIllustration",0.764,0.4635135135135135,0.357,0.24932432432432433
"1167.jpg","ContentIllustration",0.3056,0.6252783964365256,0.3032,0.267260579064588
"1167.jpg","ContentIllustration",0.6464,0.6314031180400891,0.384,0.23051224944320714
"1168.jpg","ContentIllustration",0.4768987341772152,0.3062473617560152,0.6879746835443038,0.21907978049810045
"1174.jpg","ContentIllustration",0.4964559952746604,0.43063812921125644,0.664796219728293,0.21264367816091953
"1176.jpg","ContentIllustration",0.5281385281385281,0.24648318042813455,0.47835497835497837,0.28318042813455657
"1177.jpg","Initial",0.16850934044986657,0.193513218860725,0.10141059855127717,0.07249931861542655
"1177.jpg","Initial",0.5377430423179566,0.31275551921504496,0.0968356843309188,0.07249931861542655
"1177.jpg","Initial",0.16279069767441862,0.8079858272008722,0.09016393442622951,0.07413464159171436
"1179.jpg","ContentIllustration",0.7958984375,0.5243171219187208,0.375,0.24450366422385075
"1180.jpg","ContentIllustration",0.348,0.6310810810810811,0.365,0.2689189189189189
"1182.jpg","ContentIllustration",0.7969348659003831,0.5698086463501063,0.27873563218390807,0.18355776045357902
"1182.jpg","ContentIllustration",0.7586206896551724,0.1573352232459249,0.2940613026819923,0.222537207654146
"1182.jpg","ContentIllustration",0.75,0.37420269312544296,0.27011494252873564,0.21757618710134657
"1183.jpg","ContentIllustration",0.38168896321070234,0.4236662883087401,0.2746655518394649,0.1786322360953462
"1183.jpg","ContentIllustration",0.6640886287625418,0.5699489216799092,0.24101170568561872,0.23907491486946653
"1183.jpg","ContentIllustration",0.4080267558528428,0.7761066969353008,0.2403846153846154,0.17891600454029513
"1184.jpg","ContentIllustration",0.3306808134394341,0.706866705135603,0.28249336870026526,0.3704558568955568
"1187.jpg","ContentIllustration",0.641213389121339,0.296,0.5303347280334728,0.3992
"1189.jpg","Decoration",0.41624365482233505,0.10234375,0.6508742244782854,0.07421875
"1190.jpg","Initial",0.17850019944156362,0.47803320561941254,0.1156761069006781,0.06602809706257982
"1190.jpg","Initial",0.18847227762265656,0.3701149425287356,0.12066214599122457,0.07573435504469987
"1195.jpg","ContentIllustration",0.4932170542635659,0.3347156398104265,0.8614341085271318,0.5106635071090048
"1197.jpg","ContentIllustration",0.4416,0.15111838516093834,0.3544,0.2171303873431533
"1197.jpg","ContentIllustration",0.5696,0.25859247135842883,0.3144,0.3158756137479542
"1200.jpg","Initial",0.18523153942428036,0.3212938005390836,0.11013767209011265,0.09164420485175202
"1201.jpg","ContentIllustration",0.4632768361581921,0.3572249904177846,0.3225988700564972,0.4220007665772327
"1202.jpg","Decoration",0.4779630732578916,0.7311361665221162,0.09737939249553305,0.0836947094535993
"1202.jpg","Decoration",0.6882072662298987,0.7265828274067649,0.09737939249553305,0.08044232437120555
"1202.jpg","Decoration",0.2444907683144729,0.7322202948829142,0.09946396664681358,0.08217692974848222
"1204.jpg","ContentIllustration",0.39243498817966904,0.2844909609895338,0.5200945626477541,0.3011417697431018
"1206.jpg","ContentIllustration",0.68359375,0.16418918918918918,0.3701171875,0.27837837837837837
"1207.jpg","ContentIllustration",0.7553333333333333,0.7182957393483709,0.30866666666666664,0.28521303258145364
"1209.jpg","ContentIllustration",0.38146997929606624,0.7700170357751278,0.3105590062111801,0.2221465076660988
"1209.jpg","Initial",0.2784679089026915,0.6282793867120954,0.11490683229813664,0.07086882453151619
"1210.jpg","ContentIllustration",0.3809099018733274,0.7805429864253394,0.360392506690455,0.23020361990950225
"1210.jpg","ContentIllustration",0.584299732381802,0.43552036199095023,0.6351471900089206,0.20305429864253394
"1211.jpg","Initial",0.181,0.30568011958146485,0.142,0.11136023916292975
"1212.jpg","ContentIllustration",0.6154452324665091,0.7426900584795322,0.30181245074862095,0.13840155945419103
"1212.jpg","ContentIllustration",0.5965327029156816,0.408869395711501,0.2553191489361702,0.1466861598440546
"1216.jpg","ContentIllustration",0.5770893371757925,0.3767783386874713,0.4978386167146974,0.35566773749426345
"1218.jpg","ContentIllustration",0.5586136595310908,0.45610687022900764,0.7084607543323139,0.4631043256997455
"1219.jpg","ContentIllustration",0.6433224755700325,0.45174603174603173,0.7079261672095548,0.6876190476190476
"1221.jpg","ContentIllustration",0.575955265610438,0.2906526548672566,0.6658900279589934,0.435287610619469
"1225.jpg","ContentIllustration",0.7261373773416593,0.39873052510098095,0.3809099018733274,0.23658395845354876
"1225.jpg","ContentIllustration",0.7100802854594113,0.753606462781304,0.37555753791257807,0.23831506058857474
"1228.jpg","Initial",0.20133333333333334,0.25029239766081873,0.17333333333333334,0.10448343079922028
"1230.jpg","ContentIllustration",0.609,0.6662134602311353,0.208,0.14004078857919783
"1230.jpg","ContentIllustration",0.627,0.18150917743031952,0.614,0.19782460910944935
"1233.jpg","ContentIllustration",0.47089262613195343,0.4643175735950045,0.7716688227684346,0.49420160570918825
"1233.jpg","ContentIllustration",0.21216041397153945,0.11641391614629795,0.26584734799482534,0.08519179304192685
"1238.jpg","ContentIllustration",0.477,0.22020075282308657,0.4,0.2547051442910916
"1239.jpg","ContentIllustration",0.6955109273479031,0.40170432025366626,0.3047844063792085,0.20610384462940942
"1240.jpg","ContentIllustration",0.4407096171802054,0.5952208544532948,0.6162464985994398,0.4866039102099928
"1243.jpg","ContentIllustration",0.589,0.4209459459459459,0.393,0.2702702702702703
"1244.jpg","ContentIllustration",0.5753333333333334,0.5467625899280576,0.6593333333333333,0.19172661870503596
"1247.jpg","ContentIllustration",0.5519348268839104,0.5850178359096314,0.8920570264765784,0.5362663495838288
"1254.jpg","Decoration",0.5287859824780976,0.10938337801608579,0.5826032540675845,0.0707774798927614
"1254.jpg","Initial",0.2765957446808511,0.613941018766756,0.1783479349186483,0.17855227882037533
"1255.jpg","ContentIllustration",0.5541547277936962,0.6167478954364201,0.574785100286533,0.4559149313247674
"1258.jpg","ContentIllustration",0.4247787610619469,0.42350746268656714,0.4034593724859212,0.24946695095948826
"1259.jpg","ContentIllustration",0.5013380909901873,0.3045234248788368,0.4750223015165031,0.20786214324178784
"1262.jpg","Decoration",0.10302498903989478,0.48141263940520446,0.055677334502411226,0.9211364843335104
"1262.jpg","Decoration",0.8461201227531784,0.48645778013807756,0.06926786497150372,0.911311736590547
"1263.jpg","ContentIllustration",0.5103092783505154,0.30814639905548996,0.6116838487972509,0.42621015348288077
"1264.jpg","Initial",0.09815078236130868,0.5122302158273381,0.1073968705547653,0.0724220623501199
"1264.jpg","Initial",0.11948790896159317,0.3635491606714628,0.13584637268847796,0.09496402877697842
"1267.jpg","ContentIllustration",0.6375098502758078,0.4823860967590418,0.4940898345153664,0.3010803193987788
"1268.jpg","ContentIllustration",0.5101694915254237,0.23510292524377033,0.7372881355932204,0.31094257854821233
"1269.jpg","ContentIllustration",0.2614942528735632,0.28945454545454546,0.3544061302681992,0.23345454545454544
"1271.jpg","ContentIllustration",0.4543753897318645,0.5980952380952381,0.3728954479318229,0.21357142857142858
"1272.jpg","ContentIllustration",0.495,0.48593852190974496,0.384,0.25310660562459125
"1272.jpg","ContentIllustration",0.498,0.7776324395029431,0.409,0.26880313930673644
"1275.jpg","Decoration",0.2137841832963784,0.791656677055862,0.04582409460458241,0.022057060656916806
"1275.jpg","Decoration",0.2211751662971175,0.2831455286502038,0.04305247597930525,0.024814193239031408
"1275.jpg","Initial",0.2572062084257206,0.1614720690481899,0.11492978566149298,0.07528170702469432
"1278.jpg","ContentIllustration",0.6384957541447634,0.15161377813940874,0.2951880307319046,0.1497152156224573
"1281.jpg","ContentIllustration",0.25076452599388377,0.44501278772378516,0.37003058103975534,0.25255754475703324
"1282.jpg","ContentIllustration",0.26312154696132595,0.7489260143198091,0.31422651933701656,0.21909307875894987
"1283.jpg","ContentIllustration",0.6773333333333333,0.3054675118858954,0.37133333333333335,0.28486529318542
"1285.jpg","ContentIllustration",0.49833333333333335,0.659047619047619,0.5740740740740741,0.3345238095238095
"1285.jpg","Decoration",0.12851851851851853,0.2357142857142857,0.04703703703703704,0.023333333333333334
"1286.jpg","Initial",0.33708708708708707,0.3338870431893688,0.21171171171171171,0.14839424141749724
"1286.jpg","Initial",0.32882882882882886,0.7475083056478405,0.16816816816816818,0.1256921373200443
"1286.jpg","Decoration",0.581081081081081,0.22148394241417496,0.0915915915915916,0.033776301218161685
"1287.jpg","ContentIllustration",0.512,0.6102941176470589,0.4573333333333333,0.38178733031674206
"1288.jpg","ContentIllustration",0.7550362610797744,0.3929273084479371,0.20870265914585012,0.24950884086444008
"1288.jpg","ContentIllustration",0.3783239323126511,0.44793713163064836,0.20870265914585012,0.3138506876227898
"1289.jpg","ContentIllustration",0.44087301587301586,0.6121385777546235,0.6035714285714285,0.197968220890857
"1292.jpg","ContentIllustration",0.26868598823273043,0.39953580901856767,0.36827195467422097,0.5583554376657824
"1301.jpg","Decoration",0.6498470948012233,0.6827830188679245,0.11467889908256881,0.08962264150943396
"1302.jpg","ContentIllustration",0.6124293785310735,0.26583159359777314,0.4858757062146893,0.2915796798886569
"1304.jpg","ContentIllustration",0.379,0.6594153636981646,0.597,0.4140040788579198
"1305.jpg","ContentIllustration",0.44405864197530864,0.4734891676168757,0.3506944444444444,0.2785062713797035
"1306.jpg","Decoration",0.7867324561403509,0.1823487374940448,0.06359649122807018,0.02977608384945212
"1306.jpg","Decoration",0.766264619883041,0.25726536445926634,0.046600877192982455,0.02584564078132444
"1306.jpg","Decoration",0.2052266081871345,0.2553596950929014,0.04861111111111111,0.027155788470700333
"1306.jpg","Decoration",0.17982456140350878,0.18044306812767985,0.06944444444444445,0.028465936160076227
"1306.jpg","Decoration",0.48135964912280704,0.1250595521676989,0.7139985380116959,0.08087184373511196
"1306.jpg","Initial",0.26242690058479534,0.38172939494997615,0.2598684210526316,0.16769890424011433
"1313.jpg","ContentIllustration",0.8053402239448751,0.5351374945438673,0.35802469135802467,0.214316892186818
"1313.jpg","ContentIllustration",0.3838644846396784,0.19685726756874727,0.2233706574791846,0.2719336534264513
"1314.jpg","ContentIllustration",0.7195452084461289,0.292259083728278,0.255549539794261,0.36255924170616116
"1314.jpg","Initial",0.6182999458581484,0.7496050552922591,0.07796426637791012,0.10979462875197472
"1315.jpg","ContentIllustration",0.4002375296912114,0.51183970856102,0.17656373713380838,0.2510625379477838
"1319.jpg","ContentIllustration",0.5078125,0.3872663551401869,0.35546875,0.22546728971962618
"1323.jpg","ContentIllustration",0.31886942675159236,0.19755102040816327,0.2921974522292994,0.19972789115646258
"1325.jpg","ContentIllustration",0.40725806451612906,0.4008207934336525,0.3346774193548387,0.21272229822161423
"1327.jpg","Initial",0.17897271268057785,0.18609671848013817,0.2784911717495987,0.15155440414507773
"1330.jpg","ContentIllustration",0.6153846153846154,0.742822966507177,0.5442307692307692,0.2834928229665072
"1331.jpg","Initial",0.2467712177121771,0.392836676217765,0.18911439114391143,0.1174785100286533
"1331.jpg","Decoration",0.5710332103321033,0.05673352435530086,0.8062730627306273,0.06532951289398281
"1337.jpg","ContentIllustration",0.802020202020202,0.7553143374038896,0.2734006734006734,0.1691542288557214
"1338.jpg","ContentIllustration",0.24083577712609971,0.24917608286252355,0.2657624633431085,0.1641949152542373
"1338.jpg","ContentIllustration",0.24835043988269795,0.7708333333333334,0.30755131964809385,0.22175141242937854
"1339.jpg","Initial",0.24616771866546439,0.09795918367346938,0.16411181244364292,0.10495626822157435
"1339.jpg","ContentIllustration",0.35978358881875566,0.7247813411078717,0.36609558160504957,0.2478134110787172
"1345.jpg","ContentIllustration",0.5659978880675819,0.24672489082969432,0.6842661034846885,0.40756914119359533
"1346.jpg","ContentIllustration",0.6077048290830168,0.5291311754684838,0.3950081389039609,0.24327086882453153
"1346.jpg","Initial",0.14378730330982095,0.8511073253833049,0.11285946825827456,0.07563884156729131
"1346.jpg","ContentIllustration",0.6272381985892567,0.18194207836456558,0.3874118285404232,0.25110732538330494
"1347.jpg","Initial",0.3310810810810811,0.4994462901439646,0.1373873873873874,0.0902547065337763
"1354.jpg","ContentIllustration",0.5993377483443708,0.22575516693163752,0.4602649006622517,0.2994170641229465
"1360.jpg","ContentIllustration",0.5211693548387096,0.47179827471798275,0.9546370967741935,0.7909754479097545
"1361.jpg","ContentIllustration",0.7432306255835668,0.23672566371681417,0.22595704948646125,0.16445427728613568
"1361.jpg","ContentIllustration",0.7282913165266106,0.5036873156342183,0.26517273576097106,0.17035398230088494
"1366.jpg","ContentIllustration",0.25232558139534883,0.7183333333333334,0.3395348837209302,0.25916666666666666
"1368.jpg","Decoration",0.46553156146179403,0.12434691745036573,0.7242524916943521,0.12722048066875652
"1368.jpg","Initial",0.2761627906976744,0.4670846394984326,0.34551495016611294,0.22074190177638453
"1373.jpg","Initial",0.21873727087576375,0.2764452644526445,0.2602851323828921,0.18665436654366543
"1373.jpg","Initial",0.14052953156822812,0.6537515375153752,0.09164969450101833,0.06918819188191883
"1376.jpg","Initial",0.1471900089206066,0.7322435174746336,0.15075825156110614,0.10484780157835401
"1376.jpg","Decoration",0.4201605709188225,0.12232243517474634,0.7011596788581623,0.08680947012401354
"1376.jpg","Initial",0.16592328278322926,0.38726042841037206,0.20428189116859946,0.12401352874859076
"1377.jpg","Initial",0.18789144050104384,0.87875,0.11482254697286012,0.07
"1378.jpg","ContentIllustration",0.7878787878787878,0.23744911804613297,0.26397306397306397,0.17051108095884215
"1379.jpg","ContentIllustration",0.7039764359351989,0.32381413359148115,0.2816642120765832,0.4462729912875121
"1379.jpg","Initial",0.16605301914580264,0.255082284607938,0.07474226804123711,0.1079380445304937
"1381.jpg","ContentIllustration",0.30329457364341084,0.596885813148789,0.4757751937984496,0.3719723183391003
"1383.jpg","ContentIllustration",0.4014313597918022,0.590146750524109,0.2979830839297333,0.24790356394129978
"1383.jpg","ContentIllustration",0.7007156798959011,0.5990566037735849,0.2661027976577749,0.22064989517819705
"1384.jpg","ContentIllustration",0.436,0.2509727626459144,0.214,0.14332036316472113
"1384.jpg","ContentIllustration",0.377,0.6549935149156939,0.283,0.23346303501945526
"1386.jpg","ContentIllustration",0.76,0.2761467889908257,0.276,0.18027522935779816
"1386.jpg","ContentIllustration",0.39466666666666667,0.3926605504587156,0.206,0.19954128440366972
"1386.jpg","ContentIllustration",0.7586666666666667,0.718348623853211,0.194,0.19495412844036697
"1388.jpg","ContentIllustration",0.29033471229785635,0.16163492800743148,0.10831139526137645,0.14026939154667906
"1388.jpg","ContentIllustration",0.6825874388867995,0.1672085462145843,0.17600601729973675,0.15466790524849047
"1388.jpg","ContentIllustration",0.3068822865739,0.4839758476544357,0.2410680707032719,0.17696237807710172
"1388.jpg","ContentIllustration",0.689732982324182,0.6665118439386902,0.13839789394509214,0.1579191825359963
"1390.jpg","ContentIllustration",0.6155794806839772,0.33916500994035786,0.6155794806839772,0.14990059642147116
"1392.jpg","ContentIllustration",0.7558804831532104,0.19568415890142227,0.3213604577240941,0.23982344286414908
"1392.jpg","ContentIllustration",0.38652256834075016,0.19838155958803336,0.275588048315321,0.2319764590485532
"1393.jpg","ContentIllustration",0.44711177794448614,0.2043258168430741,0.6459114778694673,0.18821905200184078
"1396.jpg","ContentIllustration",0.6717592592592593,0.282703886152162,0.4685185185185185,0.2512315270935961
"1397.jpg","Initial",0.45714285714285713,0.17181770560502882,0.14285714285714285,0.11105290728129912
"1397.jpg","Initial",0.32357142857142857,0.5264536406495547,0.1492857142857143,0.11105290728129912
"1398.jpg","Initial",0.13346228239845262,0.5675,0.09671179883945841,0.065
"1398.jpg","Initial",0.13926499032882012,0.29625,0.10638297872340426,0.0725
"1403.jpg","ContentIllustration",0.5551020408163265,0.6220522625876355,0.45102040816326533,0.24792861695347354
