,image,label,x,y,width,height,file
120,74.jpg,ContentIllustration,0.726332537788385,0.21755162241887904,0.324582338902148,0.3030973451327434,1159.jpg
121,75.jpg,Decoration,0.6034858387799564,0.7295850066934404,0.5217864923747276,0.08032128514056225,1161.jpg
122,76.jpg,ContentIllustration,0.784,0.8175244576775842,0.33066666666666666,0.21905572096980008,1163.jpg
123,76.jpg,ContentIllustration,0.79,0.3581454700127605,0.32799999999999996,0.220757124627818,1163.jpg
124,77.jpg,ContentIllustration,0.38799999999999996,0.4871621621621622,0.524,0.35135135135135137,1164.jpg
125,77.jpg,ContentIllustration,0.764,0.4635135135135135,0.35700000000000004,0.24932432432432436,1164.jpg
126,78.jpg,ContentIllustration,0.3056,0.6252783964365256,0.3032,0.267260579064588,1167.jpg
127,78.jpg,ContentIllustration,0.6464,0.6314031180400891,0.384,0.23051224944320714,1167.jpg
128,79.jpg,ContentIllustration,0.4768987341772152,0.3062473617560152,0.6879746835443038,0.21907978049810045,1168.jpg
129,80.jpg,ContentIllustration,0.4964559952746604,0.4306381292112565,0.664796219728293,0.21264367816091956,1174.jpg
130,81.jpg,ContentIllustration,0.5281385281385281,0.2464831804281345,0.4783549783549784,0.28318042813455657,1176.jpg
131,82.jpg,Initial,0.16850934044986654,0.193513218860725,0.10141059855127717,0.07249931861542655,1177.jpg
132,82.jpg,Initial,0.5377430423179566,0.31275551921504496,0.0968356843309188,0.07249931861542655,1177.jpg
133,82.jpg,Initial,0.16279069767441862,0.8079858272008722,0.09016393442622953,0.07413464159171436,1177.jpg
134,83.jpg,ContentIllustration,0.7958984375,0.5243171219187208,0.375,0.24450366422385075,1179.jpg
135,84.jpg,ContentIllustration,0.348,0.6310810810810811,0.365,0.2689189189189189,1180.jpg
136,85.jpg,ContentIllustration,0.7969348659003831,0.5698086463501063,0.2787356321839081,0.18355776045357905,1182.jpg
137,85.jpg,ContentIllustration,0.7586206896551724,0.1573352232459249,0.2940613026819923,0.22253720765414603,1182.jpg
138,85.jpg,ContentIllustration,0.75,0.37420269312544296,0.27011494252873564,0.21757618710134655,1182.jpg
139,86.jpg,ContentIllustration,0.3816889632107024,0.4236662883087401,0.2746655518394649,0.1786322360953462,1183.jpg
140,86.jpg,ContentIllustration,0.6640886287625418,0.5699489216799092,0.2410117056856187,0.2390749148694665,1183.jpg
141,86.jpg,ContentIllustration,0.4080267558528428,0.7761066969353008,0.2403846153846154,0.17891600454029513,1183.jpg
142,87.jpg,ContentIllustration,0.3306808134394341,0.7068667051356031,0.2824933687002653,0.3704558568955568,1184.jpg
143,88.jpg,ContentIllustration,0.6412133891213391,0.29600000000000004,0.5303347280334728,0.3992,1187.jpg
144,89.jpg,Decoration,0.4162436548223351,0.10234375,0.6508742244782854,0.07421875,1189.jpg
145,90.jpg,Initial,0.17850019944156362,0.4780332056194125,0.1156761069006781,0.06602809706257982,1190.jpg
146,90.jpg,Initial,0.18847227762265656,0.3701149425287356,0.12066214599122455,0.07573435504469987,1190.jpg
147,91.jpg,ContentIllustration,0.4932170542635659,0.3347156398104265,0.8614341085271318,0.5106635071090048,1195.jpg
148,92.jpg,ContentIllustration,0.4416,0.15111838516093834,0.3544,0.2171303873431533,1197.jpg
149,92.jpg,ContentIllustration,0.5696,0.25859247135842883,0.3144,0.3158756137479542,1197.jpg
150,93.jpg,Initial,0.1852315394242804,0.3212938005390836,0.11013767209011263,0.09164420485175202,1200.jpg
151,94.jpg,ContentIllustration,0.4632768361581921,0.3572249904177846,0.3225988700564972,0.4220007665772327,1201.jpg
152,95.jpg,Decoration,0.4779630732578916,0.7311361665221162,0.09737939249553304,0.0836947094535993,1202.jpg
153,95.jpg,Decoration,0.6882072662298987,0.7265828274067649,0.09737939249553304,0.08044232437120555,1202.jpg
154,95.jpg,Decoration,0.2444907683144729,0.7322202948829142,0.09946396664681358,0.08217692974848223,1202.jpg
155,96.jpg,ContentIllustration,0.39243498817966893,0.2844909609895338,0.5200945626477541,0.3011417697431018,1204.jpg
156,97.jpg,ContentIllustration,0.68359375,0.16418918918918918,0.3701171875,0.2783783783783784,1206.jpg
157,98.jpg,ContentIllustration,0.7553333333333333,0.7182957393483709,0.30866666666666664,0.28521303258145364,1207.jpg
158,99.jpg,ContentIllustration,0.38146997929606624,0.7700170357751278,0.3105590062111801,0.2221465076660988,1209.jpg
159,99.jpg,Initial,0.2784679089026915,0.6282793867120954,0.11490683229813665,0.07086882453151619,1209.jpg
160,100.jpg,ContentIllustration,0.3809099018733274,0.7805429864253394,0.36039250669045503,0.23020361990950225,1210.jpg
161,100.jpg,ContentIllustration,0.584299732381802,0.43552036199095023,0.6351471900089206,0.20305429864253394,1210.jpg
162,101.jpg,Initial,0.18100000000000002,0.30568011958146485,0.142,0.11136023916292977,1211.jpg
163,102.jpg,ContentIllustration,0.6154452324665091,0.7426900584795322,0.3018124507486209,0.13840155945419105,1212.jpg
164,102.jpg,ContentIllustration,0.5965327029156816,0.408869395711501,0.2553191489361702,0.1466861598440546,1212.jpg
165,103.jpg,ContentIllustration,0.5770893371757925,0.3767783386874713,0.4978386167146974,0.35566773749426345,1216.jpg
166,104.jpg,ContentIllustration,0.5586136595310908,0.4561068702290077,0.7084607543323139,0.4631043256997455,1218.jpg
167,105.jpg,ContentIllustration,0.6433224755700325,0.4517460317460317,0.7079261672095548,0.6876190476190476,1219.jpg
168,106.jpg,ContentIllustration,0.575955265610438,0.2906526548672566,0.6658900279589934,0.43528761061946897,1221.jpg
169,107.jpg,ContentIllustration,0.7261373773416593,0.39873052510098095,0.3809099018733274,0.2365839584535488,1225.jpg
170,107.jpg,ContentIllustration,0.7100802854594113,0.7536064627813042,0.3755575379125781,0.23831506058857474,1225.jpg
171,108.jpg,Initial,0.20133333333333334,0.25029239766081873,0.17333333333333334,0.10448343079922028,1228.jpg
172,109.jpg,ContentIllustration,0.609,0.6662134602311353,0.20800000000000002,0.14004078857919786,1230.jpg
173,109.jpg,ContentIllustration,0.627,0.18150917743031952,0.614,0.19782460910944932,1230.jpg
174,110.jpg,ContentIllustration,0.4708926261319534,0.4643175735950045,0.7716688227684346,0.4942016057091882,1233.jpg
175,110.jpg,ContentIllustration,0.21216041397153945,0.11641391614629795,0.2658473479948253,0.08519179304192685,1233.jpg
176,111.jpg,ContentIllustration,0.47700000000000004,0.22020075282308654,0.4,0.2547051442910916,1238.jpg
177,112.jpg,ContentIllustration,0.6955109273479031,0.4017043202536663,0.3047844063792085,0.20610384462940945,1239.jpg
178,113.jpg,ContentIllustration,0.4407096171802054,0.5952208544532948,0.6162464985994398,0.4866039102099928,1240.jpg
179,114.jpg,ContentIllustration,0.589,0.4209459459459459,0.39299999999999996,0.2702702702702703,1243.jpg
180,115.jpg,ContentIllustration,0.5753333333333334,0.5467625899280576,0.6593333333333333,0.191726618705036,1244.jpg
181,116.jpg,ContentIllustration,0.5519348268839104,0.5850178359096314,0.8920570264765784,0.5362663495838288,1247.jpg
182,117.jpg,Decoration,0.5287859824780976,0.1093833780160858,0.5826032540675845,0.0707774798927614,1254.jpg
183,117.jpg,Initial,0.2765957446808511,0.613941018766756,0.1783479349186483,0.17855227882037533,1254.jpg
184,118.jpg,ContentIllustration,0.5541547277936962,0.6167478954364201,0.574785100286533,0.4559149313247674,1255.jpg
185,119.jpg,ContentIllustration,0.4247787610619469,0.4235074626865672,0.4034593724859212,0.24946695095948826,1258.jpg
186,120.jpg,ContentIllustration,0.5013380909901873,0.3045234248788368,0.4750223015165031,0.20786214324178784,1259.jpg
187,121.jpg,Decoration,0.10302498903989478,0.4814126394052045,0.055677334502411226,0.9211364843335104,1262.jpg
188,121.jpg,Decoration,0.8461201227531784,0.4864577801380776,0.06926786497150372,0.911311736590547,1262.jpg
189,122.jpg,ContentIllustration,0.5103092783505154,0.30814639905549,0.6116838487972509,0.4262101534828808,1263.jpg
190,123.jpg,Initial,0.09815078236130867,0.5122302158273381,0.1073968705547653,0.0724220623501199,1264.jpg
191,123.jpg,Initial,0.11948790896159316,0.3635491606714628,0.13584637268847796,0.09496402877697843,1264.jpg
192,124.jpg,ContentIllustration,0.6375098502758078,0.4823860967590418,0.4940898345153664,0.3010803193987788,1267.jpg
193,125.jpg,ContentIllustration,0.5101694915254237,0.23510292524377036,0.7372881355932204,0.31094257854821233,1268.jpg
194,126.jpg,ContentIllustration,0.2614942528735632,0.28945454545454546,0.3544061302681992,0.23345454545454544,1269.jpg
195,127.jpg,ContentIllustration,0.4543753897318645,0.5980952380952381,0.3728954479318229,0.21357142857142855,1271.jpg
196,128.jpg,ContentIllustration,0.495,0.485938521909745,0.384,0.25310660562459125,1272.jpg
197,128.jpg,ContentIllustration,0.498,0.7776324395029431,0.409,0.26880313930673644,1272.jpg
198,129.jpg,Decoration,0.2137841832963784,0.7916566770558621,0.045824094604582415,0.02205706065691681,1275.jpg
199,129.jpg,Decoration,0.2211751662971175,0.2831455286502038,0.04305247597930525,0.02481419323903141,1275.jpg
200,129.jpg,Initial,0.2572062084257206,0.1614720690481899,0.11492978566149298,0.07528170702469432,1275.jpg
201,130.jpg,ContentIllustration,0.6384957541447634,0.15161377813940874,0.2951880307319046,0.1497152156224573,1278.jpg
202,131.jpg,ContentIllustration,0.25076452599388377,0.4450127877237852,0.37003058103975534,0.25255754475703324,1281.jpg
203,132.jpg,ContentIllustration,0.26312154696132595,0.7489260143198091,0.31422651933701656,0.21909307875894987,1282.jpg
204,133.jpg,ContentIllustration,0.6773333333333333,0.3054675118858954,0.37133333333333335,0.28486529318542,1283.jpg
205,134.jpg,ContentIllustration,0.4983333333333334,0.659047619047619,0.5740740740740741,0.3345238095238095,1285.jpg
206,134.jpg,Decoration,0.12851851851851853,0.2357142857142857,0.04703703703703704,0.02333333333333333,1285.jpg
207,135.jpg,Initial,0.3370870870870871,0.3338870431893688,0.2117117117117117,0.14839424141749724,1286.jpg
208,135.jpg,Initial,0.3288288288288289,0.7475083056478405,0.16816816816816818,0.1256921373200443,1286.jpg
209,135.jpg,Decoration,0.581081081081081,0.22148394241417496,0.0915915915915916,0.03377630121816168,1286.jpg
210,136.jpg,ContentIllustration,0.512,0.6102941176470589,0.4573333333333333,0.3817873303167421,1287.jpg
211,137.jpg,ContentIllustration,0.7550362610797744,0.3929273084479371,0.20870265914585007,0.2495088408644401,1288.jpg
212,137.jpg,ContentIllustration,0.3783239323126511,0.4479371316306484,0.20870265914585007,0.3138506876227898,1288.jpg
213,138.jpg,ContentIllustration,0.4408730158730159,0.6121385777546235,0.6035714285714285,0.19796822089085697,1289.jpg
214,139.jpg,ContentIllustration,0.26868598823273043,0.3995358090185677,0.36827195467422097,0.5583554376657824,1292.jpg
215,140.jpg,Decoration,0.6498470948012233,0.6827830188679245,0.1146788990825688,0.08962264150943396,1301.jpg
216,141.jpg,ContentIllustration,0.6124293785310735,0.26583159359777314,0.4858757062146893,0.2915796798886569,1302.jpg
217,142.jpg,ContentIllustration,0.379,0.6594153636981646,0.597,0.4140040788579198,1304.jpg
218,143.jpg,ContentIllustration,0.44405864197530864,0.4734891676168757,0.3506944444444444,0.2785062713797035,1305.jpg
219,144.jpg,Decoration,0.7867324561403509,0.1823487374940448,0.06359649122807018,0.029776083849452118,1306.jpg
220,144.jpg,Decoration,0.766264619883041,0.25726536445926634,0.046600877192982455,0.025845640781324442,1306.jpg
221,144.jpg,Decoration,0.2052266081871345,0.2553596950929014,0.04861111111111111,0.02715578847070033,1306.jpg
222,144.jpg,Decoration,0.17982456140350878,0.18044306812767985,0.06944444444444445,0.028465936160076224,1306.jpg
223,144.jpg,Decoration,0.481359649122807,0.1250595521676989,0.7139985380116959,0.08087184373511196,1306.jpg
224,144.jpg,Initial,0.2624269005847953,0.38172939494997615,0.2598684210526316,0.16769890424011433,1306.jpg
225,145.jpg,ContentIllustration,0.8053402239448751,0.5351374945438673,0.3580246913580247,0.21431689218681801,1313.jpg
226,145.jpg,ContentIllustration,0.3838644846396784,0.19685726756874727,0.2233706574791846,0.2719336534264513,1313.jpg
227,146.jpg,ContentIllustration,0.7195452084461289,0.292259083728278,0.255549539794261,0.3625592417061612,1314.jpg
228,146.jpg,Initial,0.6182999458581484,0.7496050552922591,0.07796426637791012,0.10979462875197472,1314.jpg
229,147.jpg,ContentIllustration,0.4002375296912114,0.51183970856102,0.17656373713380838,0.2510625379477838,1315.jpg
230,148.jpg,ContentIllustration,0.5078125,0.3872663551401869,0.35546875,0.22546728971962615,1319.jpg
231,149.jpg,ContentIllustration,0.3188694267515924,0.19755102040816327,0.2921974522292994,0.19972789115646256,1323.jpg
232,150.jpg,ContentIllustration,0.40725806451612906,0.4008207934336525,0.3346774193548387,0.21272229822161426,1325.jpg
233,151.jpg,Initial,0.17897271268057785,0.18609671848013815,0.2784911717495987,0.15155440414507773,1327.jpg
234,152.jpg,ContentIllustration,0.6153846153846154,0.742822966507177,0.5442307692307692,0.2834928229665072,1330.jpg
235,153.jpg,Initial,0.2467712177121771,0.39283667621776497,0.18911439114391146,0.1174785100286533,1331.jpg
236,153.jpg,Decoration,0.5710332103321033,0.056733524355300866,0.8062730627306273,0.06532951289398281,1331.jpg
237,154.jpg,ContentIllustration,0.802020202020202,0.7553143374038896,0.2734006734006734,0.1691542288557214,1337.jpg
238,155.jpg,ContentIllustration,0.2408357771260997,0.24917608286252355,0.2657624633431085,0.1641949152542373,1338.jpg
239,155.jpg,ContentIllustration,0.24835043988269795,0.7708333333333334,0.30755131964809385,0.2217514124293785,1338.jpg
240,156.jpg,Initial,0.2461677186654644,0.09795918367346937,0.16411181244364292,0.10495626822157436,1339.jpg
241,156.jpg,ContentIllustration,0.3597835888187557,0.7247813411078717,0.3660955816050496,0.2478134110787172,1339.jpg
242,157.jpg,ContentIllustration,0.5659978880675819,0.2467248908296943,0.6842661034846885,0.4075691411935953,1345.jpg
243,158.jpg,ContentIllustration,0.6077048290830168,0.5291311754684838,0.3950081389039609,0.24327086882453156,1346.jpg
244,158.jpg,Initial,0.14378730330982095,0.8511073253833049,0.11285946825827455,0.07563884156729131,1346.jpg
245,158.jpg,ContentIllustration,0.6272381985892567,0.1819420783645656,0.3874118285404232,0.2511073253833049,1346.jpg
246,159.jpg,Initial,0.3310810810810811,0.4994462901439646,0.1373873873873874,0.0902547065337763,1347.jpg
